Customer ID,Campaign,Ad Group,Keyword,Match Type,Status
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,couvreur urgence verneuil sur avre,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,couvreur urgence verneuil sur avre,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,couvreur urgence tillieres sur avre,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,couvreur urgence tillieres sur avre,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,couvreur urgence brezolles,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,couvreur urgence brezolles,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture nonancourt,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture nonancourt,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture saint remy sur avre,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture saint remy sur avre,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture dreux,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture dreux,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture vernouillet,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture vernouillet,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture anet,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture anet,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture ivry la bataille,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture ivry la bataille,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture verneuil sur avre,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture verneuil sur avre,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture tillieres sur avre,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture tillieres sur avre,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture brezolles,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Depannage,depannage toiture brezolles,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Tempete,tuiles arrachees,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Tempete,tuiles arrachees,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Tempete,degat tempete toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Tempete,degat tempete toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Tempete,faitage descelle,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Tempete,faitage descelle,Phrase,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Tempete,reparation toiture apres tempete,Exact,Enabled
XXX-XXX-XXXX,Search_Urgence_Nonancourt,Tempete,reparation toiture apres tempete,Phrase,Enabled
XXX-XXX-XXXX,Search_Marque,Marque,wm couverture,Exact,Enabled
XXX-XXX-XXXX,Search_Marque,Marque,wm couverture nonancourt,Exact,Enabled
XXX-XXX-XXXX,Search_Marque,Marque,miraux couverture,Exact,Enabled
XXX-XXX-XXXX,Search_Marque,Marque,wm couvreur,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,refection toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,refection toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,refaire toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,refaire toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,refaire sa toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,refaire sa toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,changer toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,changer toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toit,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toit,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,remplacement toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,remplacement toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,entreprise renovation toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,entreprise renovation toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,prix refection toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,prix refection toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture nonancourt,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture nonancourt,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture dreux,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture dreux,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture vernouillet,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture vernouillet,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture saint remy sur avre,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Renovation-Toiture,renovation toiture saint remy sur avre,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,devis couvreur,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,devis couvreur,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,devis toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,devis toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,devis renovation toiture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,devis renovation toiture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur devis gratuit,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur devis gratuit,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,entreprise couverture,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,entreprise couverture,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur nonancourt,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur nonancourt,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur dreux,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur dreux,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur vernouillet,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur vernouillet,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur saint remy sur avre,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur saint remy sur avre,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur anet,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur anet,Phrase,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur verneuil sur avre,Exact,Enabled
XXX-XXX-XXXX,Search_Refection_Nonancourt,Devis-Couvreur,couvreur verneuil sur avre,Phrase,Enabled
